year,title,imdbid,id,rating,directors,writers,cast,directors_male,directors_female,writers_male,writers_female,cast_male,cast_female
2011,Au cul du loup,1669794.0,4099,3,1.0,1.0,11.0,1.0,0.0,1.0,0.0,17.0,6.0
2000,Blue&#39;s Big Musical Movie,193019.0,6380,3,1.0,0.0,-2.0,1.0,0.0,3.0,3.0,20.0,22.0
2010,Boy Wonder,1456060.0,5018,3,1.0,1.0,24.0,1.0,0.0,1.0,0.0,41.5,17.5
2004,New York Minute,363282.0,3198,3,1.0,0.0,17.5,1.0,0.0,2.0,2.0,34.5,17.0
1949,"Heiress, The",41452.0,6358,3,1.0,1.0,10.5,1.0,0.0,3.0,2.0,21.5,11.0
2014,Der Kleine Medicus - Geheimnisvolle Mission im Korper,3832158.0,5899,3,1.0,4.0,1.0,1.0,0.0,5.0,1.0,5.0,4.0
2008,"Love Guru, The",811138.0,60,1,1.0,2.0,1.5,1.0,0.0,2.0,0.0,44.5,43.0
2018,Gekijo-ban Non Non Biyori: Vacation,7785128.0,9303,3,0.0,-1.0,-5.5,0.0,0.0,0.0,1.0,0.0,5.5
1998,My Name Is Joe,151691.0,7664,3,1.0,1.0,22.5,1.0,0.0,1.0,0.0,31.5,9.0
1982,Forbidden World,83959.0,3618,3,1.0,2.0,3.5,1.0,0.0,2.0,0.0,5.5,2.0
1946,"Postman Always Rings Twice, The",38854.0,1424,1,0.0,2.0,28.5,0.0,0.0,2.0,0.0,37.5,9.0
1996,Beavis and Butt-Head Do America,115641.0,5493,1,2.0,3.0,10.0,3.0,1.0,3.0,0.0,16.5,6.5
2009,Last of the Living,1351177.0,5052,0,0.5,0.5,27.0,0.5,0.0,0.5,0.0,45.0,18.0
2007,Gracie,441007.0,5461,3,1.0,1.0,32.5,1.0,0.0,3.0,2.0,42.0,9.5
2011,Roller Town,1732730.0,6639,3,1.0,3.0,14.0,1.0,0.0,3.0,0.0,20.5,6.5
1994,Heisei tanuki gassen pompoko,110008.0,261,1,1.0,1.0,18.5,1.0,0.0,1.0,0.0,30.5,12.0
1973,"Crazies, The",69895.0,7593,3,1.0,2.0,23.5,1.0,0.0,2.0,0.0,28.0,4.5
2017,"Female Brain, The",5752360.0,10024,3,0.5,0.5,3.0,0.5,0.0,1.5,1.0,13.0,10.0
2017,Logan,3315342.0,7479,3,1.0,10.0,59.0,1.0,0.0,10.0,0.0,81.0,22.0
2015,Madame Bovary,2334733.0,6422,2,-1.0,1.0,6.5,0.0,1.0,2.0,1.0,11.5,5.0
1999,Ghost Dog: The Way of the Samurai,165798.0,223,1,1.0,1.0,26.5,1.0,0.0,1.0,0.0,31.5,5.0
2014,Ventos de Agosto,3904770.0,7578,3,1.0,0.0,2.0,1.0,0.0,2.0,2.0,4.0,2.0
1992,"Bikini Carwash Company, The",103812.0,5533,3,1.0,2.0,4.0,1.0,0.0,2.0,0.0,13.0,9.0
2007,Becoming Jane,416508.0,738,3,1.0,-1.0,2.5,1.0,0.0,1.0,2.0,21.5,19.0
1991,"Manta, Manta",102397.0,9810,3,1.0,2.0,10.0,1.0,0.0,2.0,0.0,19.0,9.0
1995,Dead Presidents,112819.0,5812,3,2.0,5.0,25.5,2.0,0.0,5.0,0.0,32.5,7.0
1973,Papillon,70511.0,3433,0,1.0,4.0,24.0,1.0,0.0,4.0,0.0,28.5,4.5
2017,OM+ME,7341676.0,7895,3,-1.0,-1.0,-7.5,0.0,1.0,0.0,1.0,4.0,11.5
1983,Hercules,85672.0,5257,3,1.0,1.0,1.5,1.0,0.0,1.0,0.0,10.5,9.0
2015,Krampus,3850590.0,6601,3,1.0,3.0,15.5,1.0,0.0,3.0,0.0,28.5,13.0
1986,A Better Tomorrow,92263.0,9374,0,1.0,1.0,5.5,1.0,0.0,1.0,0.0,7.0,1.5
2012,John Dies at the End,1783732.0,4432,1,1.0,2.0,26.5,1.0,0.0,2.0,0.0,35.5,9.0
2019,"Specials, The",8655470.0,9068,1,1.0,1.0,7.5,1.0,0.0,1.0,0.0,31.5,24.0
1947,Black Narcissus,39192.0,1211,3,2.0,2.0,-4.0,2.0,0.0,2.0,0.0,6.0,10.0
2015,Throne,4010918.0,6774,3,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.5
2016,Middle School: The Worst Years of My Life,4981636.0,8350,3,1.0,1.0,7.0,1.0,0.0,2.0,1.0,26.5,19.5
2003,Freddy vs. Jason,329101.0,8242,3,1.0,4.0,6.0,1.0,0.0,4.0,0.0,22.5,16.5
1923,Safety Last!,14429.0,1961,0,1.5,4.5,9.5,1.5,0.0,4.5,0.0,14.0,4.5
1977,A Special Day,76085.0,3366,2,1.0,3.0,5.0,1.0,0.0,3.0,0.0,10.0,5.0
1995,"Bridges of Madison County, The",112579.0,294,3,1.0,2.0,3.5,1.0,0.0,2.0,0.0,18.0,14.5
1997,Tomorrow Never Dies,120347.0,9336,1,1.0,2.0,30.5,1.0,0.0,2.0,0.0,47.5,17.0
2006,Toki wo kakeru sh&amp;#333;jo (The Girl Who Leapt Through Time),808506.0,1878,3,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,19.0,20.0
2008,Wild Child,1024255.0,1394,3,1.0,-1.0,-19.5,1.0,0.0,0.0,1.0,18.5,38.0
1946,Terror by Night,39017.0,5872,1,1.0,2.0,14.5,1.0,0.0,2.0,0.0,17.0,2.5
2018,McQueen,6510332.0,8833,0,2.0,1.0,2.5,2.0,0.0,1.0,0.0,21.5,19.0
2015,"Visit, The",3567288.0,7015,3,0.0,0.0,7.0,0.0,0.0,0.0,0.0,16.5,9.5
2009,"Good Guy, The",1247662.0,2109,3,1.0,1.0,12.0,1.0,0.0,1.0,0.0,26.0,14.0
2010,Senna,1424432.0,2633,1,1.0,1.0,19.0,1.0,0.0,1.0,0.0,25.5,6.5
2021,"Suicide Squad, The",6334354.0,10004,3,1.0,1.0,35.5,1.0,0.0,1.0,0.0,58.0,22.5
1971,"Emigrants, The",67919.0,8641,3,1.0,3.0,9.0,1.0,0.0,3.0,0.0,18.0,9.0
1985,Bebukottak,2292794.0,8553,0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,5.0,1.0
1936,San Francisco,28216.0,1359,1,0.0,1.0,61.0,0.0,0.0,2.0,1.0,90.5,29.5
1987,"Princess Bride, The",93779.0,322,2,1.0,2.0,7.5,1.0,0.0,2.0,0.0,13.5,6.0
1956,Calle mayor [Main Street],49043.0,7394,3,1.0,2.0,-4.5,1.0,0.0,2.0,0.0,11.0,15.5
1963,It&#39;s a Mad Mad Mad Mad World,57193.0,9226,3,1.0,0.0,74.5,1.0,0.0,2.0,2.0,83.5,9.0
2011,Paranormal Activity 3,1778304.0,2878,3,2.0,2.0,-5.5,2.0,0.0,2.0,0.0,8.5,14.0
2016,"Jungle Book, The",3040964.0,6837,2,1.0,1.0,9.0,1.0,0.0,1.0,0.0,15.5,6.5
2016,Dangal,5074352.0,7374,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0
1997,Good Burger,119215.0,1159,1,1.0,6.0,15.5,1.0,0.0,6.0,0.0,31.0,15.5
2014,Our RoboCop Remake,3528906.0,5307,3,42.0,28.0,78.0,46.5,4.5,28.0,0.0,110.0,32.0
2015,Little Big Master,4319698.0,6732,3,1.0,0.0,7.5,1.0,0.0,1.0,1.0,20.0,12.5
2006,Monster House,385880.0,3661,3,1.0,3.0,10.0,1.0,0.0,4.0,1.0,14.0,4.0
1979,Meatballs,79540.0,5415,3,1.0,2.0,12.5,1.0,0.0,3.0,1.0,24.5,12.0
1976,Logan&#39;s Run,74812.0,1393,2,1.0,3.0,7.5,1.0,0.0,3.0,0.0,20.0,12.5
1994,"Return of Jafar, The",107952.0,1066,0,2.5,14.5,7.5,2.5,0.0,14.5,0.0,10.0,2.5
1990,Ghost,99653.0,1130,3,1.0,1.0,8.0,1.0,0.0,1.0,0.0,21.5,13.5
2013,Gloria,2425486.0,5177,3,1.0,2.0,3.5,1.0,0.0,2.0,0.0,15.0,11.5
1974,"Parallax View, The",71970.0,5999,0,1.0,3.5,19.0,1.0,0.0,3.5,0.0,31.5,12.5
1995,Land and Freedom,114671.0,7663,1,1.0,1.0,31.0,1.0,0.0,1.0,0.0,45.0,14.0
2016,Alice Through the Looking Glass,2567026.0,6908,3,1.0,0.0,31.0,1.0,0.0,1.0,1.0,64.0,33.0
1982,"Last Unicorn, The",84237.0,1226,3,2.0,2.0,11.0,2.0,0.0,2.0,0.0,16.0,5.0
2019,Maria,7594584.0,9414,3,0.0,1.0,19.5,0.0,0.0,1.0,0.0,57.5,38.0
2011,No Strings Attached,1411238.0,2275,3,1.0,-1.0,5.0,1.0,0.0,1.0,2.0,32.0,27.0
1986,She&#39;s Gotta Have It,91939.0,9171,3,0.0,-1.0,11.5,0.0,0.0,0.0,1.0,17.0,5.5
2016,"Hail, Caesar!",475290.0,6710,1,2.0,2.0,129.5,2.0,0.0,2.0,0.0,169.0,39.5
1995,Species,114508.0,4169,3,1.0,1.0,13.5,1.0,0.0,1.0,0.0,32.0,18.5
2004,Or,388311.0,1798,3,-1.0,-2.0,-4.0,0.0,1.0,0.0,2.0,3.0,7.0
2011,Weekend,1714210.0,4601,1,1.0,1.0,7.5,1.0,0.0,1.0,0.0,11.5,4.0
1980,Kagemusha,80979.0,9819,0,0.5,1.5,22.0,0.5,0.0,1.5,0.0,24.0,2.0
1982,"Secret of NIMH, The",84649.0,1510,3,1.0,5.5,5.5,1.0,0.0,5.5,0.0,12.0,6.5
1985,Fright Night,89175.0,5943,2,1.0,1.0,7.0,1.0,0.0,1.0,0.0,16.0,9.0
1999,Family guy,182576.0,7265,3,35.5,95.5,255.5,37.5,2.0,105.5,10.0,474.0,218.5
2002,"Good Girl, The",279113.0,2222,3,1.0,1.0,5.0,1.0,0.0,1.0,0.0,12.0,7.0
2019,Unplanned,9024106.0,8742,3,1.5,0.5,-12.0,1.5,0.0,1.5,1.0,19.0,31.0
1995,Mortal Kombat,113855.0,955,1,1.0,3.0,23.5,1.0,0.0,3.0,0.0,26.0,2.5
2012,Le prenom,2179121.0,4096,3,2.0,4.0,0.0,2.0,0.0,4.0,0.0,6.0,6.0
1982,Le Retour de Martin Guerre,84589.0,231,3,1.0,0.0,18.5,1.0,0.0,2.0,2.0,27.5,9.0
2010,Diary of a Wimpy Kid,1196141.0,705,3,1.0,4.0,14.5,1.0,0.0,4.0,0.0,40.5,26.0
2012,Bitchkram,2287655.0,4037,3,1.0,2.0,-1.5,1.0,0.0,2.0,0.0,14.5,16.0
1987,"Gate, The",93075.0,4412,2,1.0,1.0,1.5,1.0,0.0,1.0,0.0,7.0,5.5
1965,A Study in Terror,59764.0,2389,3,1.0,4.0,15.5,1.0,0.0,4.0,0.0,33.0,17.5
1959,Sleeping Beauty,53285.0,9209,3,4.5,7.0,1.0,4.5,0.0,7.0,0.0,6.5,5.5
1984,"Paris, Texas",87884.0,813,1,1.0,1.5,1.0,1.0,0.0,1.5,0.0,8.0,7.0
1999,Deuce Bigalow: Male Gigolo,205000.0,7740,3,1.0,2.0,3.5,1.0,0.0,2.0,0.0,20.0,16.5
2015,Min lilla syster,4093680.0,6752,3,-1.0,-1.0,-12.5,0.0,1.0,0.0,1.0,5.5,18.0
1941,How Green Was My Valley,33729.0,8983,3,1.0,2.0,33.0,1.0,0.0,2.0,0.0,55.5,22.5
1932,Love Me Tonight,23158.0,6052,2,1.0,5.0,4.0,1.0,0.0,5.0,0.0,16.0,12.0
2009,"Cry of the Owl, The",1034302.0,6580,0,-0.5,-1.5,6.5,0.0,0.5,0.0,1.5,14.5,8.0
2005,Wallace &amp; Gromit: The Curse of the Were-Rabbit,312004.0,9092,1,2.0,5.0,11.0,2.0,0.0,5.0,0.0,14.0,3.0
2013,Best Friends Forever,2224073.0,5156,3,0.0,-1.0,4.0,0.0,0.0,0.0,1.0,10.5,6.5
2013,"Last Stand, The",1549920.0,5570,1,0.0,1.0,31.5,0.0,0.0,1.0,0.0,43.5,12.0
2015,High Rise,462335.0,8509,2,1.0,-1.0,14.0,1.0,0.0,0.0,1.0,30.5,16.5
1983,Los renglones torcidos de Dios,224005.0,4771,3,1.0,1.0,7.0,1.0,0.0,1.0,0.0,12.0,5.0
2004,House of Voices (Saint Ange),367000.0,4726,3,1.0,1.0,1.5,1.0,0.0,1.0,0.0,6.5,5.0
2010,Enthiran,1305797.0,3852,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2007,Steam,892100.0,2856,3,-0.5,-0.5,-4.5,0.0,0.5,0.0,0.5,12.0,16.5
2010,Pete Smalls Is Dead,1381413.0,4530,1,1.0,2.0,27.5,1.0,0.0,2.0,0.0,42.5,15.0
2014,Penguins of Madagascar,1911658.0,5950,0,2.0,7.0,18.5,2.0,0.0,7.0,0.0,26.0,7.5
2008,Examined Life,1279083.0,2694,3,-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0
1994,Wrony,111751.0,5890,3,-1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,5.0,6.0
2016,Raising the Bar,5274066.0,7105,3,1.0,1.5,-2.5,1.0,0.0,1.5,0.0,14.5,17.0
2011,My Piece of the Pie,1641624.0,5147,3,1.0,1.0,5.5,1.0,0.0,1.0,0.0,22.0,16.5
2020,"New Mutants, The",4682266.0,9284,3,1.0,1.0,5.0,1.0,0.0,1.0,0.0,9.0,4.0
2008,Sleep Dealer,804529.0,6688,0,1.0,3.0,16.0,1.0,0.0,3.0,0.0,22.0,6.0
1994,Quiz Show,110932.0,4954,2,1.0,2.0,62.0,1.0,0.0,2.0,0.0,81.0,19.0
2003,Malibu Spring Break,379363.0,4745,3,1.0,1.0,13.5,1.0,0.0,1.0,0.0,27.0,13.5
2015,Tangerine,3824458.0,6390,3,1.0,1.5,-1.5,1.0,0.0,1.5,0.0,22.0,23.5
2000,Ju-on,330500.0,6442,3,1.0,1.0,-5.0,1.0,0.0,1.0,0.0,2.5,7.5
2016,Liberty&#39;s Secret,4396662.0,8602,3,0.0,1.0,-12.5,1.0,1.0,1.0,0.0,22.5,35.0
2011,Mitsuko Delivers,1897941.0,3270,3,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,4.0
2015,Roald Dahl&#39;s Esio Trot,3205394.0,7327,1,0.0,3.0,4.5,0.0,0.0,3.0,0.0,11.5,7.0
1993,Telling Secrets,108310.0,4555,3,1.0,-1.0,20.5,1.0,0.0,0.0,1.0,35.0,14.5
1996,"Rock, The",117500.0,38,1,1.0,5.0,65.0,1.0,0.0,5.0,0.0,72.0,7.0
2013,Alan Partridge: Alpha Papa,469021.0,7731,3,1.0,9.0,13.5,1.0,0.0,9.0,0.0,31.5,18.0
1989,Oranges Are Not The Only Fruit,98032.0,4397,3,0.0,-2.0,-5.5,0.0,0.0,0.0,2.0,12.5,18.0
1987,"No Retreat, No Surrender 2",97991.0,9545,1,0.5,1.0,15.0,0.5,0.0,2.0,1.0,16.0,1.0
1995,Higher Learning,113305.0,5823,3,1.0,1.0,29.0,1.0,0.0,1.0,0.0,43.5,14.5
1980,Atlantic City,80388.0,1223,3,1.0,1.0,15.0,1.0,0.0,1.0,0.0,22.5,7.5
1956,"Searchers, The",49730.0,357,3,1.0,2.0,19.5,1.0,0.0,2.0,0.0,30.5,11.0
2018,Don&#39;t Leave Home,6842126.0,8674,3,1.0,1.0,7.0,1.0,0.0,1.0,0.0,13.0,6.0
1975,"Count of Monte-Cristo, The",72824.0,9823,1,1.0,2.5,30.0,1.0,0.0,2.5,0.0,36.0,6.0
2020,"last days of american crime, The",1552211.0,9165,0,1.0,3.0,23.0,1.0,0.0,3.0,0.0,31.0,8.0
2004,Romasanta,374180.0,7342,2,1.0,1.0,2.5,1.0,0.0,2.0,1.0,11.5,9.0
1979,Hair,79261.0,7636,3,0.0,2.0,7.0,0.0,0.0,2.0,0.0,54.5,47.5
2009,"Unloved, The",1268989.0,1494,3,-1.0,0.0,0.5,0.0,1.0,1.0,1.0,12.5,12.0
2021,"Dry, The",5144174.0,9498,3,1.0,0.0,9.5,1.0,0.0,2.0,2.0,21.5,12.0
2010,Surely Someday,1450332.0,3568,1,0.0,0.0,10.5,0.0,0.0,0.0,0.0,15.0,4.5
1996,Manny &amp; Lo,116985.0,5125,3,-1.0,-1.0,-3.5,0.0,1.0,0.0,1.0,11.5,15.0
1964,Seduced and abandoned,58564.0,7804,3,1.0,6.0,7.0,1.0,0.0,6.0,0.0,15.0,8.0
2012,I Belong,2377396.0,3948,3,1.0,1.0,-7.0,1.0,0.0,1.0,0.0,8.0,15.0
2013,Olympus Has Fallen,2302755.0,4021,1,1.0,0.0,77.0,1.0,0.0,1.0,1.0,101.0,24.0
2011,Friends with Kids,1720616.0,3120,3,-1.0,-1.0,5.0,0.0,1.0,0.0,1.0,19.5,14.5
1953,"Hitch-Hiker, The",45877.0,4301,0,-1.0,1.0,19.0,0.0,1.0,2.0,1.0,23.0,4.0
2001,Jeepers Creepers,263488.0,3451,3,1.0,1.0,9.0,1.0,0.0,1.0,0.0,13.5,4.5
2014,Clown,1780798.0,7280,3,1.0,2.0,10.0,1.0,0.0,2.0,0.0,28.0,18.0
1987,Dragnet,92925.0,4620,3,1.0,4.0,20.0,1.0,0.0,4.0,0.0,42.0,22.0
2000,Something Between Us,286137.0,4172,3,1.0,1.0,7.5,1.0,0.0,1.0,0.0,17.0,9.5
1979,Manhattan,79522.0,403,1,1.0,2.0,7.5,1.0,0.0,2.0,0.0,18.0,10.5
2002,"Adventures of Pluto Nash, The",180052.0,135,2,1.0,1.0,29.5,1.0,0.0,1.0,0.0,43.0,13.5
1983,Krull,85811.0,6126,1,1.0,1.0,16.0,1.0,0.0,1.0,0.0,19.5,3.5
1929,Welcome Danger,20572.0,1962,0,2.0,5.0,13.0,2.0,0.0,5.0,0.0,14.5,1.5
1981,Raiders of the Lost Ark,82971.0,340,3,1.0,3.0,47.5,1.0,0.0,3.0,0.0,51.0,3.5
2009,"Final Destination, The",1144884.0,4596,3,1.0,2.0,28.5,1.0,0.0,2.0,0.0,57.5,29.0
2016,Cafe Society,4513674.0,6980,1,1.0,1.0,23.0,1.0,0.0,1.0,0.0,62.0,39.0
2015,Temp&ecirc;te,3757648.0,6716,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,10.0,9.0
2011,Silent House,1767382.0,5860,3,-0.5,1.0,0.0,0.5,1.0,2.0,1.0,3.0,3.0
2016,Gods of Egypt,2404233.0,6921,2,1.0,1.0,25.0,1.0,0.0,1.0,0.0,36.0,11.0
1987,Full Metal Jacket,93058.0,720,0,1.0,4.0,92.5,1.0,0.0,4.0,0.0,97.0,4.5
2015,Highway to Hellas,4766604.0,8922,1,1.0,5.0,-2.0,1.0,0.0,5.0,0.0,4.0,6.0
2016,Ice Fantasy,5022298.0,7976,3,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,2.5
1987,Fatal Beauty,93011.0,2710,2,1.0,1.0,29.0,1.0,0.0,2.0,1.0,36.5,7.5
2007,We Own the Night,498399.0,4162,0,1.0,1.0,49.0,1.0,0.0,1.0,0.0,69.0,20.0
1966,Winnetou und sein Freund Old Firehand,61198.0,9694,1,1.0,3.0,31.0,1.0,0.0,3.0,0.0,38.0,7.0
2011,Salmon Fishing in the Yemen,1441952.0,3244,2,1.0,3.0,11.5,1.0,0.0,3.0,0.0,17.5,6.0
1998,Saving Private Ryan,120815.0,1090,0,1.0,1.0,73.5,1.0,0.0,1.0,0.0,81.5,8.0
2011,Catwoman,1986806.0,9771,3,-0.5,1.0,-1.0,0.0,0.5,1.0,0.0,2.0,3.0
1977,Death Trap!,74455.0,3567,3,1.0,0.5,-1.0,1.0,0.0,1.0,0.5,10.0,11.0
2009,Big Font. Large Spacing,1479163.0,5857,3,1.0,1.0,-1.5,1.0,0.0,1.0,0.0,1.0,2.5
1996,Rollergator,207061.0,9790,3,1.0,3.0,1.0,1.0,0.0,3.0,0.0,5.0,4.0
2016,"Purge: Election Year, The",4094724.0,6962,3,1.0,1.0,60.0,1.0,0.0,1.0,0.0,86.5,26.5
1985,Otac na sluzbenom putu,89748.0,486,3,1.0,1.0,11.0,1.0,0.0,1.0,0.0,19.0,8.0
1995,Butterfly Kiss,112604.0,2422,3,1.0,3.0,-10.5,1.0,0.0,3.0,0.0,5.0,15.5
1981,Rich and Famous,82992.0,1568,3,1.0,2.0,4.0,1.0,0.0,2.0,0.0,24.5,20.5
1984,Conan the Destroyer,87078.0,413,3,1.0,3.5,8.0,1.0,0.0,3.5,0.0,12.5,4.5
2016,Manchester by the Sea,4034228.0,7376,3,1.0,1.0,14.5,1.0,0.0,1.0,0.0,37.0,22.5
2008,Dead Space: Downfall,1267379.0,8503,2,2.0,6.0,8.5,2.0,0.0,6.0,0.0,12.0,3.5
1956,"Wrong Man, The",51207.0,2219,1,1.0,3.0,39.0,1.0,0.0,3.0,0.0,62.5,23.5
2011,Violet &amp; Daisy,1634136.0,5216,3,1.0,1.0,7.0,1.0,0.0,1.0,0.0,14.5,7.5
2014,"Like Sunday, Like Rain",3104818.0,6724,3,1.0,1.0,6.5,1.0,0.0,1.0,0.0,34.0,27.5
2012,American Warships,2175927.0,5152,3,0.0,0.0,31.0,0.0,0.0,0.0,0.0,40.0,9.0
2004,Eulogy,349416.0,4524,3,1.0,1.0,7.5,1.0,0.0,1.0,0.0,22.5,15.0
2010,Una hora mas en Canarias,1161411.0,1183,3,1.0,0.0,4.0,1.0,0.0,1.0,1.0,18.0,14.0
2021,Those Who Wish Me Dead,3215824.0,10002,1,0.5,3.5,8.5,0.5,0.0,3.5,0.0,25.5,17.0
2008,Tropic Thunder,942385.0,263,0,1.0,4.0,16.0,1.0,0.0,4.0,0.0,43.5,27.5
2015,"Overnight, The",3844362.0,6356,3,1.0,1.0,-7.5,1.0,0.0,1.0,0.0,4.5,12.0
2006,&quot;Masters of Horror&quot; The Screwfly Solution,833098.0,7096,3,1.0,2.5,15.0,1.0,0.0,2.5,0.0,24.5,9.5
2000,Bring It On,204946.0,765,3,0.0,-1.0,-6.0,0.0,0.0,0.0,1.0,23.5,29.5
2016,"Forest, The",3387542.0,6856,3,1.0,1.0,-2.0,1.0,0.0,2.0,1.0,10.0,12.0
1998,Following,154506.0,5715,0,1.0,1.0,10.0,1.0,0.0,1.0,0.0,18.0,8.0
2016,Kubo and the Two Strings,4302938.0,7065,1,1.0,2.0,4.5,1.0,0.0,2.5,0.5,11.5,7.0
2007,Black Water,816436.0,3545,3,2.0,2.0,-1.0,2.0,0.0,2.0,0.0,2.0,3.0
1925,"Big Parade, The",15624.0,5962,2,2.0,1.0,5.0,2.0,0.0,3.0,2.0,10.0,5.0
2014,Yves Saint Laurent,2707858.0,5421,2,1.0,2.0,-7.5,1.0,0.0,4.0,2.0,36.5,44.0
1971,"Mary, Queen of Scots",67402.0,3502,3,1.0,1.0,10.0,1.0,0.0,1.0,0.0,16.0,6.0
2005,Constantine,360486.0,3697,1,1.0,3.5,20.0,1.0,0.0,4.0,0.5,33.5,13.5
1972,Wedding in White,69489.0,6500,3,1.0,2.0,9.0,1.0,0.0,2.0,0.0,13.0,4.0
2005,Fr&aacute;giles (Fragile),422272.0,5747,3,1.0,2.0,8.5,1.0,0.0,2.0,0.0,19.5,11.0
2005,Casanova,402894.0,914,3,1.0,1.0,6.0,1.0,0.0,2.0,1.0,30.0,24.0
2007,Wild Hogs,486946.0,918,1,1.0,1.0,28.0,1.0,0.0,1.0,0.0,41.0,13.0
2013,"Railway Man, The",2058107.0,5062,0,1.0,3.0,36.0,1.0,0.0,3.0,0.0,43.0,7.0
1995,Hackers,113243.0,97,2,1.0,1.0,29.0,1.0,0.0,1.0,0.0,46.0,17.0
2016,"Belko Experiment, The",1082807.0,7688,3,1.0,1.0,18.5,1.0,0.0,1.0,0.0,34.0,15.5
2012,Warpaint,3100510.0,4566,0,1.0,2.0,-1.0,1.0,0.0,2.0,0.0,0.0,1.0
1977,Desperate Living,75936.0,7250,3,1.0,1.0,16.5,1.0,0.0,1.0,0.0,25.5,9.0
1996,"Crucible, The",115988.0,7932,3,1.0,2.0,-1.0,1.0,0.0,2.0,0.0,21.5,22.5
1961,"Leon Morin, Priest",55082.0,7798,3,1.0,0.0,-5.5,1.0,0.0,1.0,1.0,12.5,18.0
2002,"Tuxedo, The",290095.0,1908,0,1.0,5.0,35.5,1.0,0.0,5.0,0.0,48.5,13.0
2013,Maron,2520512.0,6592,0,8.5,14.0,111.5,9.0,0.5,14.0,0.0,175.0,63.5
2019,Shazam!,448115.0,8693,3,1.0,4.0,24.0,1.0,0.0,4.0,0.0,63.0,39.0
1996,Mars Attacks!,116996.0,4621,3,1.0,6.5,32.5,1.0,0.0,6.5,0.0,58.0,25.5
1981,Happy Birthday to Me,82498.0,7362,3,0.0,5.0,16.5,0.0,0.0,5.0,0.0,32.5,16.0
1967,Elvira Madigan,61620.0,2928,0,1.0,2.0,-1.5,1.0,0.0,2.0,0.0,2.0,3.5
2017,Embrasse-moi!,6441072.0,8601,3,1.0,0.0,-9.5,1.0,0.0,1.0,1.0,36.0,45.5
1937,Shall We Dance,29546.0,597,1,1.0,4.5,24.5,1.0,0.0,5.5,1.0,35.5,11.0
2016,El Olivo,3655972.0,7122,3,0.0,1.0,7.5,0.0,0.0,1.0,0.0,22.5,15.0
1972,Cabaret,68327.0,4186,3,1.0,4.0,-1.0,1.0,0.0,4.0,0.0,11.0,12.0
2005,20 centimetros,421528.0,4648,3,1.0,1.0,0.0,1.0,0.0,1.0,0.0,16.5,16.5
2006,Times and Winds,855729.0,2057,3,1.0,1.0,4.0,1.0,0.0,1.0,0.0,8.0,4.0
2016,Hounds of Love,3896738.0,8009,3,1.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,8.0
2017,"Hitman&#39;s Bodyguard, The",1959563.0,7781,3,1.0,1.0,53.5,1.0,0.0,1.0,0.0,84.5,31.0
2013,Last Vegas,1204975.0,5161,1,1.0,1.0,27.0,1.0,0.0,1.0,0.0,73.0,46.0
2019,Tolkien,3361792.0,8825,2,0.0,2.0,35.5,0.0,0.0,2.0,0.0,50.5,15.0
2021,Sweet Girl,10731768.0,10033,3,1.0,2.0,42.5,1.0,0.0,2.0,0.0,73.0,30.5
1967,"Fearless Vampire Killers, The",61655.0,4316,1,1.0,3.0,5.0,1.0,0.0,3.0,0.0,10.0,5.0
1995,Dangerous Minds,112792.0,2882,3,1.0,1.0,8.5,1.0,0.0,1.0,0.0,27.5,19.0
2012,"Raven, The",1486192.0,3260,1,1.0,0.0,26.5,1.0,0.0,1.0,1.0,36.5,10.0
1963,Lord of the Flies,57261.0,1990,0,1.0,2.0,31.5,1.0,0.0,2.0,0.0,31.5,0.0
2011,Attack the Block,1478964.0,2735,3,1.0,1.0,10.5,1.0,0.0,1.0,0.0,19.5,9.0
1971,Willy Wonka &amp; the Chocolate Factory,67992.0,304,2,-0.5,3.0,21.0,0.0,0.5,3.0,0.0,31.0,10.0
2013,Captain Phillips,1535109.0,4677,1,1.0,3.0,45.5,1.0,0.0,3.0,0.0,53.5,8.0
1953,Roman holiday,46250.0,1554,3,1.0,5.0,36.0,1.0,0.0,5.0,0.0,55.0,19.0
2009,David&#39;s Birthday,1273204.0,4780,3,1.0,2.0,-4.5,1.0,0.0,3.0,1.0,10.0,14.5
1998,Wand&acirc;furu raifu,165078.0,368,3,1.0,1.0,2.0,1.0,0.0,1.0,0.0,11.5,9.5
1938,Angels with Dirty Faces,29870.0,7290,1,1.0,5.0,75.5,1.0,0.0,5.0,0.0,84.5,9.0
1962,"Music Man, The",56262.0,2430,3,1.0,-0.5,40.0,1.0,0.0,1.0,1.5,60.5,20.5
2013,V/H/S/2,2450186.0,5126,3,7.0,7.5,11.5,7.0,0.0,8.0,0.5,40.5,29.0
